# Time-averaged data for fix tout
# TimeStep c_watT
86900 295.963
87000 301.932
87100 305.573
87200 304.935
87300 294.569
87400 302.221
87500 290.415
87600 296.862
87700 291.399
87800 304.627
87900 301.464
88000 295.607
88100 290.645
88200 302.736
88300 302.467
88400 304.43
88500 299.753
88600 296.347
88700 298.902
88800 303.025
88900 295.887
89000 289.687
89100 291.792
89200 306.181
89300 309.056
89400 300.829
89500 308.822
89600 292.656
89700 291.44
89800 298.109
89900 295.808
90000 308.523
90100 306.209
90200 297.685
90300 300.15
90400 304.574
90500 298.706
90600 297.257
90700 292.119
90800 307.503
90900 296.944
91000 305.532
91100 320.032
91200 301.638
91300 303.305
91400 309.802
91500 308.564
91600 297.829
91700 312.869
91800 311.84
91900 306.049
92000 306.541
92100 302.84
92200 293.197
92300 302.416
92400 302.216
92500 307.797
92600 310.531
92700 299.501
92800 290.577
92900 296.281
93000 297.853
93100 301.695
93200 304.178
93300 303.594
93400 299.301
93500 301.235
93600 309.835
93700 300.576
93800 302.263
93900 302.24
94000 317.671
94100 308.998
94200 306.126
94300 299.598
94400 305.667
94500 305.976
94600 300.612
94700 294.006
94800 308.848
94900 305.463
95000 305.668
95100 297.629
95200 311.285
95300 315.727
95400 296.729
95500 299.28
95600 311.702
95700 315.648
95800 299.966
95900 302.943
96000 312.074
96100 304.726
96200 301.489
96300 319.771
96400 308.726
96500 309.228
96600 309.452
96700 309.101
96800 308.578
96900 315.309
97000 302.09
97100 299.013
97200 305.479
97300 296.259
97400 314.178
97500 311.241
97600 306.93
97700 294.936
97800 310.444
97900 305.096
98000 293.991
98100 303.242
98200 307.724
98300 300.833
98400 300.892
98500 315.094
98600 306.902
98700 299.323
98800 315.805
98900 302.722
99000 301.289
99100 294.183
99200 297.14
99300 309.196
99400 296.483
99500 294.422
99600 306.507
99700 304.166
99800 304.594
99900 303.974
100000 303.321
100100 307.032
100200 309.177
100300 307.428
100400 305.06
100500 306.344
100600 304.82
100700 305.103
100800 309.673
100900 300.826
101000 301.261
101100 299.127
101200 299.437
101300 301.304
101400 307.81
101500 307.24
101600 296.224
101700 304.677
101800 297.066
101900 313.499
102000 292.534
102100 304.211
102200 298.781
102300 308.939
102400 301.783
102500 302.891
102600 294.834
102700 304.641
102800 305.042
102900 289.537
103000 289.722
103100 295.264
103200 280.661
103300 293.872
103400 304.433
103500 293.311
103600 299.932
103700 303.176
103800 296.723
103900 296.138
104000 288.571
104100 285.536
104200 293.737
104300 293.773
104400 304.985
104500 297.93
104600 290.24
104700 290.334
104800 302.828
104900 302.181
105000 298.383
105100 295.161
105200 295.379
105300 304.678
105400 300.675
105500 320.007
105600 305.288
105700 299.222
105800 315.658
105900 311.729
106000 294.458
106100 295.147
106200 296.626
106300 298.086
106400 307.256
106500 297.722
106600 306.346
106700 289.899
106800 302.141
106900 306.709
107000 308.83
107100 297.44
107200 294.632
107300 294.306
107400 297.48
107500 300.383
107600 299.778
107700 308.882
107800 299.173
107900 288.295
108000 291.958
108100 300.82
108200 304.612
108300 310.918
108400 302.706
108500 312.067
108600 302.401
108700 295.565
108800 297.042
108900 310.562
109000 296.357
109100 301.376
109200 301.066
109300 310.012
109400 310.751
109500 310.328
109600 309.736
109700 311.304
109800 303.648
109900 306.873
110000 299.757
110100 306.036
110200 305.088
110300 307.685
110400 309.229
110500 307.563
110600 309.252
110700 304.471
110800 304.075
110900 300.3
111000 295.143
111100 298.828
111200 299.657
111300 299.506
111400 291.163
111500 304.898
111600 291.174
111700 299.914
111800 300.96
111900 300.066
112000 294.717
112100 297.134
112200 289.154
112300 300.814
112400 318.108
112500 294.926
112600 291.247
112700 296.769
112800 300.451
112900 299.616
113000 289.58
113100 293.269
113200 292.074
113300 291.005
113400 295.219
113500 281.241
113600 285.232
113700 287.179
113800 296.975
113900 286.696
114000 304.974
114100 283.493
114200 287.6
114300 295.102
114400 289.605
114500 297.322
114600 298.832
114700 299.436
114800 305.024
114900 297.875
115000 298.366
115100 296.252
115200 304.401
115300 305.974
115400 305.197
115500 297.936
115600 302.031
115700 301.33
115800 309.49
115900 305.815
116000 303.333
116100 307.02
116200 300.086
116300 299.306
116400 310.842
116500 300.162
116600 302.986
116700 303.937
116800 304.854
116900 310.578
117000 290.466
117100 297.465
117200 305.992
117300 305.181
117400 296.296
117500 307.934
117600 301.646
117700 299.956
117800 294.603
117900 297.832
118000 304.937
118100 298.952
118200 298.609
118300 300.66
118400 287.89
118500 293.521
118600 297.685
118700 297.186
118800 291.814
118900 287.768
119000 292.68
119100 289.866
119200 298.564
119300 296.983
119400 287.001
119500 290.341
119600 301.1
119700 303.674
119800 290.399
119900 296.095
120000 285.039
120100 290.984
120200 294.242
120300 310.556
120400 306.68
120500 312.773
120600 304.485
120700 305.895
120800 316.084
120900 303.479
121000 313.623
121100 304.761
121200 292.406
121300 292.772
121400 298.895
121500 299.967
121600 291.576
121700 302.915
121800 307.165
121900 306.542
122000 309.807
122100 307.887
122200 307.366
122300 295.207
122400 294.023
122500 282.28
122600 293.85
122700 302.66
122800 301.7
122900 304.355
123000 301.575
123100 305.063
123200 304.083
123300 298.692
123400 306.605
123500 308.817
123600 299.912
123700 288.998
123800 292.591
123900 313.286
124000 300.314
124100 308.485
124200 285.415
124300 298.72
124400 290.704
124500 309.06
124600 300.45
124700 300.594
124800 303.77
124900 297.744
125000 291.448
125100 298.606
125200 307.265
125300 306.48
125400 305.341
125500 296.728
125600 301.135
125700 312.689
125800 302.757
125900 313.296
126000 305.138
126100 300.39
126200 283.575
126300 301.17
126400 298.221
126500 293.104
126600 300.02
126700 297.052
126800 309.082
126900 289.22
127000 305.847
127100 287.982
127200 298.652
127300 297.595
127400 301.151
127500 306.053
127600 307.988
127700 299.566
127800 303.968
127900 293.327
128000 301.606
128100 307.158
128200 313.46
128300 290.014
128400 291.971
128500 301.306
128600 297.743
128700 300.163
128800 294.121
128900 288.749
129000 303.314
129100 304.191
129200 298.681
129300 289.871
129400 293.433
129500 308.197
129600 291.01
129700 303.265
129800 288.639
129900 291.804
130000 297.169
